Molecule name: Ar    
  z             z-rho [g/ml]           z-rho [1/A^3]
 27.3937         0.0000000E+00          0.0000000E+00
 27.4037         0.0000000E+00          0.0000000E+00
 27.4137         0.0000000E+00          0.0000000E+00
 27.4237         0.0000000E+00          0.0000000E+00
 27.4337         0.0000000E+00          0.0000000E+00
 27.4437         0.0000000E+00          0.0000000E+00
 27.4537         0.0000000E+00          0.0000000E+00
 27.4637         0.0000000E+00          0.0000000E+00
 27.4737         0.0000000E+00          0.0000000E+00
 27.4837         0.0000000E+00          0.0000000E+00
 27.4937         0.0000000E+00          0.0000000E+00
 27.5037         0.0000000E+00          0.0000000E+00
 27.5137         0.0000000E+00          0.0000000E+00
 27.5237         0.0000000E+00          0.0000000E+00
 27.5337         0.0000000E+00          0.0000000E+00
 27.5437         0.0000000E+00          0.0000000E+00
 27.5537         0.0000000E+00          0.0000000E+00
 27.5637         0.0000000E+00          0.0000000E+00
 27.5737         0.0000000E+00          0.0000000E+00
 27.5837         0.0000000E+00          0.0000000E+00
 27.5937         0.0000000E+00          0.0000000E+00
 27.6037         0.0000000E+00          0.0000000E+00
 27.6137         0.0000000E+00          0.0000000E+00
 27.6237         0.0000000E+00          0.0000000E+00
 27.6337         0.0000000E+00          0.0000000E+00
 27.6437         0.0000000E+00          0.0000000E+00
 27.6537         0.0000000E+00          0.0000000E+00
 27.6637         0.0000000E+00          0.0000000E+00
 27.6737         0.0000000E+00          0.0000000E+00
 27.6837         0.0000000E+00          0.0000000E+00
 27.6937         0.0000000E+00          0.0000000E+00
 27.7037         0.0000000E+00          0.0000000E+00
 27.7137         0.0000000E+00          0.0000000E+00
 27.7237         0.0000000E+00          0.0000000E+00
 27.7337         0.0000000E+00          0.0000000E+00
 27.7437         0.0000000E+00          0.0000000E+00
 27.7537         0.0000000E+00          0.0000000E+00
 27.7637         0.0000000E+00          0.0000000E+00
 27.7738         0.0000000E+00          0.0000000E+00
 27.7838         0.0000000E+00          0.0000000E+00
 27.7938         0.0000000E+00          0.0000000E+00
 27.8038         0.0000000E+00          0.0000000E+00
 27.8138         0.0000000E+00          0.0000000E+00
 27.8238         0.0000000E+00          0.0000000E+00
 27.8338         0.0000000E+00          0.0000000E+00
 27.8438         0.0000000E+00          0.0000000E+00
 27.8538         0.0000000E+00          0.0000000E+00
 27.8638         0.0000000E+00          0.0000000E+00
 27.8738         0.0000000E+00          0.0000000E+00
 27.8838         0.0000000E+00          0.0000000E+00
 27.8938         0.0000000E+00          0.0000000E+00
 27.9038         0.0000000E+00          0.0000000E+00
 27.9138         0.0000000E+00          0.0000000E+00
 27.9238         0.0000000E+00          0.0000000E+00
 27.9338         0.0000000E+00          0.0000000E+00
 27.9438         0.0000000E+00          0.0000000E+00
 27.9538         0.0000000E+00          0.0000000E+00
 27.9638         0.0000000E+00          0.0000000E+00
 27.9738         0.0000000E+00          0.0000000E+00
 27.9838         0.0000000E+00          0.0000000E+00
 27.9938         0.0000000E+00          0.0000000E+00
 28.0038         0.0000000E+00          0.0000000E+00
 28.0138         0.0000000E+00          0.0000000E+00
 28.0238         0.0000000E+00          0.0000000E+00
 28.0338         0.0000000E+00          0.0000000E+00
 28.0438         0.0000000E+00          0.0000000E+00
 28.0538         0.0000000E+00          0.0000000E+00
 28.0638         0.0000000E+00          0.0000000E+00
 28.0738         0.0000000E+00          0.0000000E+00
 28.0838         0.0000000E+00          0.0000000E+00
 28.0938         0.0000000E+00          0.0000000E+00
 28.1038         0.0000000E+00          0.0000000E+00
 28.1138         0.0000000E+00          0.0000000E+00
 28.1238         0.0000000E+00          0.0000000E+00
 28.1338         0.0000000E+00          0.0000000E+00
 28.1438         0.0000000E+00          0.0000000E+00
 28.1538         0.0000000E+00          0.0000000E+00
 28.1638         0.0000000E+00          0.0000000E+00
 28.1738         0.0000000E+00          0.0000000E+00
 28.1838         0.0000000E+00          0.0000000E+00
 28.1938         0.0000000E+00          0.0000000E+00
 28.2038         0.0000000E+00          0.0000000E+00
 28.2138         0.0000000E+00          0.0000000E+00
 28.2238         0.0000000E+00          0.0000000E+00
 28.2338         0.0000000E+00          0.0000000E+00
 28.2438         0.0000000E+00          0.0000000E+00
 28.2539         0.0000000E+00          0.0000000E+00
 28.2639         0.0000000E+00          0.0000000E+00
 28.2739         0.0000000E+00          0.0000000E+00
 28.2839         0.0000000E+00          0.0000000E+00
 28.2939         0.0000000E+00          0.0000000E+00
 28.3039         0.0000000E+00          0.0000000E+00
 28.3139         0.0000000E+00          0.0000000E+00
 28.3239         0.0000000E+00          0.0000000E+00
 28.3339         0.0000000E+00          0.0000000E+00
 28.3439         0.0000000E+00          0.0000000E+00
 28.3539         0.0000000E+00          0.0000000E+00
 28.3639         0.0000000E+00          0.0000000E+00
 28.3739         0.0000000E+00          0.0000000E+00
 28.3839         0.0000000E+00          0.0000000E+00
 28.3939         0.0000000E+00          0.0000000E+00
 28.4039         0.0000000E+00          0.0000000E+00
 28.4139         0.0000000E+00          0.0000000E+00
 28.4239         0.0000000E+00          0.0000000E+00
 28.4339         0.0000000E+00          0.0000000E+00
 28.4439         0.0000000E+00          0.0000000E+00
 28.4539         0.0000000E+00          0.0000000E+00
 28.4639         0.0000000E+00          0.0000000E+00
 28.4739         0.0000000E+00          0.0000000E+00
 28.4839         0.0000000E+00          0.0000000E+00
 28.4939         0.0000000E+00          0.0000000E+00
 28.5039         0.0000000E+00          0.0000000E+00
 28.5139         0.0000000E+00          0.0000000E+00
 28.5239         0.0000000E+00          0.0000000E+00
 28.5339         0.0000000E+00          0.0000000E+00
 28.5439         0.0000000E+00          0.0000000E+00
 28.5539         0.0000000E+00          0.0000000E+00
 28.5639         0.0000000E+00          0.0000000E+00
 28.5739         0.0000000E+00          0.0000000E+00
 28.5839         0.0000000E+00          0.0000000E+00
 28.5939         0.0000000E+00          0.0000000E+00
 28.6039         0.0000000E+00          0.0000000E+00
 28.6139         0.0000000E+00          0.0000000E+00
 28.6239         0.0000000E+00          0.0000000E+00
 28.6339         0.0000000E+00          0.0000000E+00
 28.6439         0.0000000E+00          0.0000000E+00
 28.6539         0.0000000E+00          0.0000000E+00
 28.6639         0.0000000E+00          0.0000000E+00
 28.6739         0.0000000E+00          0.0000000E+00
 28.6839         0.0000000E+00          0.0000000E+00
 28.6939         0.0000000E+00          0.0000000E+00
 28.7039         0.0000000E+00          0.0000000E+00
 28.7139         0.0000000E+00          0.0000000E+00
 28.7240         0.0000000E+00          0.0000000E+00
 28.7340         0.0000000E+00          0.0000000E+00
 28.7440         0.0000000E+00          0.0000000E+00
 28.7540         0.0000000E+00          0.0000000E+00
 28.7640         0.0000000E+00          0.0000000E+00
 28.7740         0.0000000E+00          0.0000000E+00
 28.7840         0.0000000E+00          0.0000000E+00
 28.7940         0.0000000E+00          0.0000000E+00
 28.8040         0.0000000E+00          0.0000000E+00
 28.8140         0.0000000E+00          0.0000000E+00
 28.8240         0.0000000E+00          0.0000000E+00
 28.8340         0.0000000E+00          0.0000000E+00
 28.8440         0.0000000E+00          0.0000000E+00
 28.8540         0.0000000E+00          0.0000000E+00
 28.8640         0.0000000E+00          0.0000000E+00
 28.8740         0.0000000E+00          0.0000000E+00
 28.8840         0.0000000E+00          0.0000000E+00
 28.8940         0.0000000E+00          0.0000000E+00
 28.9040         0.0000000E+00          0.0000000E+00
 28.9140         0.0000000E+00          0.0000000E+00
 28.9240         0.0000000E+00          0.0000000E+00
 28.9340         0.0000000E+00          0.0000000E+00
 28.9440         0.0000000E+00          0.0000000E+00
 28.9540         0.0000000E+00          0.0000000E+00
 28.9640         0.0000000E+00          0.0000000E+00
 28.9740         0.0000000E+00          0.0000000E+00
 28.9840         0.0000000E+00          0.0000000E+00
 28.9940         0.0000000E+00          0.0000000E+00
 29.0040         0.0000000E+00          0.0000000E+00
 29.0140         0.0000000E+00          0.0000000E+00
 29.0240         0.0000000E+00          0.0000000E+00
 29.0340         0.0000000E+00          0.0000000E+00
 29.0440         0.0000000E+00          0.0000000E+00
 29.0540         0.0000000E+00          0.0000000E+00
 29.0640         0.0000000E+00          0.0000000E+00
 29.0740         0.0000000E+00          0.0000000E+00
 29.0840         0.0000000E+00          0.0000000E+00
 29.0940         0.0000000E+00          0.0000000E+00
 29.1040         0.0000000E+00          0.0000000E+00
 29.1140         0.0000000E+00          0.0000000E+00
 29.1240         0.0000000E+00          0.0000000E+00
 29.1340         0.0000000E+00          0.0000000E+00
 29.1440         0.0000000E+00          0.0000000E+00
 29.1540         0.0000000E+00          0.0000000E+00
 29.1640         0.0000000E+00          0.0000000E+00
 29.1740         0.0000000E+00          0.0000000E+00
 29.1840         0.0000000E+00          0.0000000E+00
 29.1941         0.0000000E+00          0.0000000E+00
 29.2041         0.0000000E+00          0.0000000E+00
 29.2141         0.0000000E+00          0.0000000E+00
 29.2241         0.0000000E+00          0.0000000E+00
 29.2341         0.0000000E+00          0.0000000E+00
 29.2441         0.0000000E+00          0.0000000E+00
 29.2541         0.0000000E+00          0.0000000E+00
 29.2641         0.0000000E+00          0.0000000E+00
 29.2741         0.0000000E+00          0.0000000E+00
 29.2841         0.0000000E+00          0.0000000E+00
 29.2941         0.0000000E+00          0.0000000E+00
 29.3041         0.0000000E+00          0.0000000E+00
 29.3141         0.0000000E+00          0.0000000E+00
 29.3241         0.0000000E+00          0.0000000E+00
 29.3341         0.0000000E+00          0.0000000E+00
 29.3441         0.0000000E+00          0.0000000E+00
 29.3541         0.0000000E+00          0.0000000E+00
 29.3641         0.0000000E+00          0.0000000E+00
 29.3741         0.0000000E+00          0.0000000E+00
 29.3841         0.0000000E+00          0.0000000E+00
 29.3941         0.0000000E+00          0.0000000E+00
 29.4041         0.0000000E+00          0.0000000E+00
 29.4141         0.0000000E+00          0.0000000E+00
 29.4241         0.0000000E+00          0.0000000E+00
 29.4341         0.0000000E+00          0.0000000E+00
 29.4441         0.0000000E+00          0.0000000E+00
 29.4541         0.0000000E+00          0.0000000E+00
 29.4641         0.0000000E+00          0.0000000E+00
 29.4741         0.0000000E+00          0.0000000E+00
 29.4841         0.0000000E+00          0.0000000E+00
 29.4941         0.0000000E+00          0.0000000E+00
 29.5041         0.0000000E+00          0.0000000E+00
 29.5141         0.0000000E+00          0.0000000E+00
 29.5241         0.0000000E+00          0.0000000E+00
 29.5341         0.0000000E+00          0.0000000E+00
 29.5441         0.0000000E+00          0.0000000E+00
 29.5541         0.0000000E+00          0.0000000E+00
 29.5641         0.0000000E+00          0.0000000E+00
 29.5741         0.0000000E+00          0.0000000E+00
 29.5841         0.0000000E+00          0.0000000E+00
 29.5941         0.0000000E+00          0.0000000E+00
 29.6041         0.0000000E+00          0.0000000E+00
 29.6141         0.0000000E+00          0.0000000E+00
 29.6241         0.0000000E+00          0.0000000E+00
 29.6341         0.0000000E+00          0.0000000E+00
 29.6441         0.0000000E+00          0.0000000E+00
 29.6541         0.0000000E+00          0.0000000E+00
 29.6641         0.0000000E+00          0.0000000E+00
 29.6742         0.0000000E+00          0.0000000E+00
 29.6842         0.0000000E+00          0.0000000E+00
 29.6942         0.0000000E+00          0.0000000E+00
 29.7042         0.0000000E+00          0.0000000E+00
 29.7142         0.0000000E+00          0.0000000E+00
 29.7242         0.0000000E+00          0.0000000E+00
 29.7342         0.0000000E+00          0.0000000E+00
 29.7442         0.0000000E+00          0.0000000E+00
 29.7542         0.0000000E+00          0.0000000E+00
 29.7642         0.0000000E+00          0.0000000E+00
 29.7742         0.0000000E+00          0.0000000E+00
 29.7842         0.0000000E+00          0.0000000E+00
 29.7942         0.0000000E+00          0.0000000E+00
 29.8042         0.0000000E+00          0.0000000E+00
 29.8142         0.0000000E+00          0.0000000E+00
 29.8242         0.0000000E+00          0.0000000E+00
 29.8342         0.0000000E+00          0.0000000E+00
 29.8442         0.0000000E+00          0.0000000E+00
 29.8542         0.0000000E+00          0.0000000E+00
 29.8642         0.0000000E+00          0.0000000E+00
 29.8742         0.0000000E+00          0.0000000E+00
 29.8842         0.0000000E+00          0.0000000E+00
 29.8942         0.0000000E+00          0.0000000E+00
 29.9042         0.0000000E+00          0.0000000E+00
 29.9142         0.0000000E+00          0.0000000E+00
 29.9242         0.0000000E+00          0.0000000E+00
 29.9342         0.0000000E+00          0.0000000E+00
 29.9442         0.0000000E+00          0.0000000E+00
 29.9542         0.0000000E+00          0.0000000E+00
 29.9642         0.0000000E+00          0.0000000E+00
 29.9742         0.0000000E+00          0.0000000E+00
 29.9842         0.0000000E+00          0.0000000E+00
 29.9942         0.0000000E+00          0.0000000E+00
 30.0042         0.0000000E+00          0.0000000E+00
 30.0142         0.0000000E+00          0.0000000E+00
 30.0242         0.0000000E+00          0.0000000E+00
 30.0342         0.0000000E+00          0.0000000E+00
 30.0442         0.0000000E+00          0.0000000E+00
 30.0542         0.0000000E+00          0.0000000E+00
 30.0642         0.0000000E+00          0.0000000E+00
 30.0742         0.0000000E+00          0.0000000E+00
 30.0842         0.0000000E+00          0.0000000E+00
 30.0942         0.0000000E+00          0.0000000E+00
 30.1042         0.0000000E+00          0.0000000E+00
 30.1142         0.0000000E+00          0.0000000E+00
 30.1242         0.0000000E+00          0.0000000E+00
 30.1342         0.0000000E+00          0.0000000E+00
 30.1443         0.0000000E+00          0.0000000E+00
 30.1543         0.0000000E+00          0.0000000E+00
 30.1643         0.0000000E+00          0.0000000E+00
 30.1743         0.0000000E+00          0.0000000E+00
 30.1843         0.0000000E+00          0.0000000E+00
 30.1943         0.0000000E+00          0.0000000E+00
 30.2043         0.0000000E+00          0.0000000E+00
 30.2143         0.0000000E+00          0.0000000E+00
 30.2243         0.0000000E+00          0.0000000E+00
 30.2343         0.0000000E+00          0.0000000E+00
 30.2443         0.0000000E+00          0.0000000E+00
 30.2543         0.0000000E+00          0.0000000E+00
 30.2643         0.0000000E+00          0.0000000E+00
 30.2743         0.0000000E+00          0.0000000E+00
 30.2843         0.0000000E+00          0.0000000E+00
 30.2943         0.0000000E+00          0.0000000E+00
 30.3043         0.0000000E+00          0.0000000E+00
 30.3143         0.0000000E+00          0.0000000E+00
 30.3243         0.0000000E+00          0.0000000E+00
 30.3343         0.0000000E+00          0.0000000E+00
 30.3443         0.0000000E+00          0.0000000E+00
 30.3543         0.0000000E+00          0.0000000E+00
 30.3643         0.0000000E+00          0.0000000E+00
 30.3743         0.0000000E+00          0.0000000E+00
 30.3843         0.0000000E+00          0.0000000E+00
 30.3943         0.0000000E+00          0.0000000E+00
 30.4043         0.0000000E+00          0.0000000E+00
 30.4143         0.0000000E+00          0.0000000E+00
 30.4243         0.0000000E+00          0.0000000E+00
 30.4343         0.0000000E+00          0.0000000E+00
 30.4443         0.0000000E+00          0.0000000E+00
 30.4543         0.0000000E+00          0.0000000E+00
 30.4643         0.0000000E+00          0.0000000E+00
 30.4743         0.0000000E+00          0.0000000E+00
 30.4843         0.0000000E+00          0.0000000E+00
 30.4943         0.0000000E+00          0.0000000E+00
 30.5043         0.0000000E+00          0.0000000E+00
 30.5143         0.0000000E+00          0.0000000E+00
 30.5243         0.0000000E+00          0.0000000E+00
 30.5343         0.0000000E+00          0.0000000E+00
 30.5443         0.0000000E+00          0.0000000E+00
 30.5543         0.0000000E+00          0.0000000E+00
 30.5643         0.0000000E+00          0.0000000E+00
 30.5743         0.0000000E+00          0.0000000E+00
 30.5843         0.0000000E+00          0.0000000E+00
 30.5943         0.0000000E+00          0.0000000E+00
 30.6043         0.0000000E+00          0.0000000E+00
 30.6144         0.0000000E+00          0.0000000E+00
 30.6244         0.0000000E+00          0.0000000E+00
 30.6344         0.0000000E+00          0.0000000E+00
 30.6444         0.0000000E+00          0.0000000E+00
 30.6544         0.0000000E+00          0.0000000E+00
 30.6644         0.0000000E+00          0.0000000E+00
 30.6744         0.0000000E+00          0.0000000E+00
 30.6844         0.0000000E+00          0.0000000E+00
 30.6944         0.0000000E+00          0.0000000E+00
 30.7044         0.0000000E+00          0.0000000E+00
 30.7144         0.0000000E+00          0.0000000E+00
 30.7244         0.0000000E+00          0.0000000E+00
 30.7344         0.0000000E+00          0.0000000E+00
 30.7444         0.0000000E+00          0.0000000E+00
 30.7544         0.0000000E+00          0.0000000E+00
 30.7644         0.0000000E+00          0.0000000E+00
 30.7744         0.0000000E+00          0.0000000E+00
 30.7844         0.0000000E+00          0.0000000E+00
 30.7944         0.0000000E+00          0.0000000E+00
 30.8044         0.0000000E+00          0.0000000E+00
 30.8144         0.0000000E+00          0.0000000E+00
 30.8244         0.0000000E+00          0.0000000E+00
 30.8344         0.0000000E+00          0.0000000E+00
 30.8444         0.0000000E+00          0.0000000E+00
 30.8544         0.0000000E+00          0.0000000E+00
 30.8644         0.0000000E+00          0.0000000E+00
 30.8744         0.0000000E+00          0.0000000E+00
 30.8844         0.0000000E+00          0.0000000E+00
 30.8944         0.0000000E+00          0.0000000E+00
 30.9044         0.0000000E+00          0.0000000E+00
 30.9144         0.0000000E+00          0.0000000E+00
 30.9244         0.0000000E+00          0.0000000E+00
 30.9344         0.0000000E+00          0.0000000E+00
 30.9444         0.0000000E+00          0.0000000E+00
 30.9544         0.0000000E+00          0.0000000E+00
 30.9644         0.0000000E+00          0.0000000E+00
 30.9744         0.0000000E+00          0.0000000E+00
 30.9844         0.0000000E+00          0.0000000E+00
 30.9944         0.0000000E+00          0.0000000E+00
 31.0044         0.0000000E+00          0.0000000E+00
 31.0144         0.0000000E+00          0.0000000E+00
 31.0244         0.0000000E+00          0.0000000E+00
 31.0344         0.0000000E+00          0.0000000E+00
 31.0444         0.0000000E+00          0.0000000E+00
 31.0544         0.0000000E+00          0.0000000E+00
 31.0644         0.0000000E+00          0.0000000E+00
 31.0744         0.0000000E+00          0.0000000E+00
 31.0844         0.0000000E+00          0.0000000E+00
 31.0945         0.0000000E+00          0.0000000E+00
 31.1045         0.0000000E+00          0.0000000E+00
 31.1145         0.0000000E+00          0.0000000E+00
 31.1245         0.0000000E+00          0.0000000E+00
 31.1345         0.0000000E+00          0.0000000E+00
 31.1445         0.0000000E+00          0.0000000E+00
 31.1545         0.0000000E+00          0.0000000E+00
 31.1645         0.0000000E+00          0.0000000E+00
 31.1745         0.0000000E+00          0.0000000E+00
 31.1845         0.0000000E+00          0.0000000E+00
 31.1945         0.0000000E+00          0.0000000E+00
 31.2045         0.0000000E+00          0.0000000E+00
 31.2145         0.0000000E+00          0.0000000E+00
 31.2245         0.0000000E+00          0.0000000E+00
 31.2345         0.0000000E+00          0.0000000E+00
 31.2445         0.0000000E+00          0.0000000E+00
 31.2545         0.0000000E+00          0.0000000E+00
 31.2645         0.0000000E+00          0.0000000E+00
 31.2745         0.0000000E+00          0.0000000E+00
 31.2845         0.0000000E+00          0.0000000E+00
 31.2945         0.0000000E+00          0.0000000E+00
 31.3045         0.0000000E+00          0.0000000E+00
 31.3145         0.0000000E+00          0.0000000E+00
 31.3245         0.0000000E+00          0.0000000E+00
 31.3345         0.0000000E+00          0.0000000E+00
 31.3445         0.0000000E+00          0.0000000E+00
 31.3545         0.0000000E+00          0.0000000E+00
 31.3645         0.0000000E+00          0.0000000E+00
 31.3745         0.0000000E+00          0.0000000E+00
 31.3845         0.0000000E+00          0.0000000E+00
 31.3945         0.0000000E+00          0.0000000E+00
 31.4045         0.0000000E+00          0.0000000E+00
 31.4145         0.0000000E+00          0.0000000E+00
 31.4245         0.0000000E+00          0.0000000E+00
 31.4345         0.0000000E+00          0.0000000E+00
 31.4445         0.0000000E+00          0.0000000E+00
 31.4545         0.0000000E+00          0.0000000E+00
 31.4645         0.0000000E+00          0.0000000E+00
 31.4745         0.0000000E+00          0.0000000E+00
 31.4845         0.0000000E+00          0.0000000E+00
 31.4945         0.0000000E+00          0.0000000E+00
 31.5045         0.0000000E+00          0.0000000E+00
 31.5145         0.0000000E+00          0.0000000E+00
 31.5245         0.0000000E+00          0.0000000E+00
 31.5345         0.0000000E+00          0.0000000E+00
 31.5445         0.0000000E+00          0.0000000E+00
 31.5545         0.0000000E+00          0.0000000E+00
 31.5646         0.0000000E+00          0.0000000E+00
 31.5746         0.0000000E+00          0.0000000E+00
 31.5846         0.0000000E+00          0.0000000E+00
 31.5946         0.0000000E+00          0.0000000E+00
 31.6046         0.0000000E+00          0.0000000E+00
 31.6146         0.0000000E+00          0.0000000E+00
 31.6246         0.0000000E+00          0.0000000E+00
 31.6346         0.0000000E+00          0.0000000E+00
 31.6446         0.0000000E+00          0.0000000E+00
 31.6546         0.0000000E+00          0.0000000E+00
 31.6646         0.0000000E+00          0.0000000E+00
 31.6746         0.0000000E+00          0.0000000E+00
 31.6846         0.0000000E+00          0.0000000E+00
 31.6946         0.0000000E+00          0.0000000E+00
 31.7046         0.0000000E+00          0.0000000E+00
 31.7146         0.0000000E+00          0.0000000E+00
 31.7246         0.0000000E+00          0.0000000E+00
 31.7346         0.0000000E+00          0.0000000E+00
 31.7446         0.0000000E+00          0.0000000E+00
 31.7546         0.0000000E+00          0.0000000E+00
 31.7646         0.0000000E+00          0.0000000E+00
 31.7746         0.0000000E+00          0.0000000E+00
 31.7846         0.0000000E+00          0.0000000E+00
 31.7946         0.0000000E+00          0.0000000E+00
 31.8046         0.0000000E+00          0.0000000E+00
 31.8146         0.0000000E+00          0.0000000E+00
 31.8246         0.0000000E+00          0.0000000E+00
 31.8346         0.0000000E+00          0.0000000E+00
 31.8446         0.0000000E+00          0.0000000E+00
 31.8546         0.0000000E+00          0.0000000E+00
 31.8646         0.0000000E+00          0.0000000E+00
 31.8746         0.0000000E+00          0.0000000E+00
 31.8846         0.0000000E+00          0.0000000E+00
 31.8946         0.0000000E+00          0.0000000E+00
 31.9046         0.0000000E+00          0.0000000E+00
 31.9146         0.0000000E+00          0.0000000E+00
 31.9246         0.0000000E+00          0.0000000E+00
 31.9346         0.0000000E+00          0.0000000E+00
 31.9446         0.0000000E+00          0.0000000E+00
 31.9546         0.0000000E+00          0.0000000E+00
 31.9646         0.0000000E+00          0.0000000E+00
 31.9746         0.0000000E+00          0.0000000E+00
 31.9846         0.0000000E+00          0.0000000E+00
 31.9946         0.0000000E+00          0.0000000E+00
 32.0046         0.0000000E+00          0.0000000E+00
 32.0146         0.0000000E+00          0.0000000E+00
 32.0246         0.0000000E+00          0.0000000E+00
 32.0347         0.0000000E+00          0.0000000E+00
 32.0447         0.0000000E+00          0.0000000E+00
 32.0547         0.0000000E+00          0.0000000E+00
 32.0647         0.0000000E+00          0.0000000E+00
 32.0747         0.0000000E+00          0.0000000E+00
 32.0847         0.0000000E+00          0.0000000E+00
 32.0947         0.0000000E+00          0.0000000E+00
 32.1047         0.0000000E+00          0.0000000E+00
 32.1147         0.0000000E+00          0.0000000E+00
 32.1247         0.0000000E+00          0.0000000E+00
 32.1347         0.0000000E+00          0.0000000E+00
 32.1447         0.0000000E+00          0.0000000E+00
 32.1547         0.0000000E+00          0.0000000E+00
 32.1647         0.0000000E+00          0.0000000E+00
 32.1747         0.0000000E+00          0.0000000E+00
 32.1847         0.0000000E+00          0.0000000E+00
 32.1947         0.0000000E+00          0.0000000E+00
 32.2047         0.0000000E+00          0.0000000E+00
 32.2147         0.0000000E+00          0.0000000E+00
 32.2247         0.0000000E+00          0.0000000E+00
 32.2347         0.0000000E+00          0.0000000E+00
 32.2447         0.0000000E+00          0.0000000E+00
 32.2547         0.0000000E+00          0.0000000E+00
 32.2647         0.0000000E+00          0.0000000E+00
 32.2747         0.0000000E+00          0.0000000E+00
 32.2847         0.0000000E+00          0.0000000E+00
 32.2947         0.0000000E+00          0.0000000E+00
 32.3047         0.0000000E+00          0.0000000E+00
 32.3147         0.0000000E+00          0.0000000E+00
 32.3247         0.0000000E+00          0.0000000E+00
 32.3347         0.0000000E+00          0.0000000E+00
 32.3447         0.0000000E+00          0.0000000E+00
 32.3547         0.0000000E+00          0.0000000E+00
 32.3647         0.0000000E+00          0.0000000E+00
 32.3747         0.0000000E+00          0.0000000E+00
 32.3847         0.0000000E+00          0.0000000E+00
 32.3947         0.0000000E+00          0.0000000E+00
 32.4047         0.0000000E+00          0.0000000E+00
 32.4147         0.0000000E+00          0.0000000E+00
 32.4247         0.0000000E+00          0.0000000E+00
 32.4347         0.0000000E+00          0.0000000E+00
 32.4447         0.0000000E+00          0.0000000E+00
 32.4547         0.0000000E+00          0.0000000E+00
 32.4647         0.0000000E+00          0.0000000E+00
 32.4747         0.0000000E+00          0.0000000E+00
 32.4847         0.0000000E+00          0.0000000E+00
 32.4947         0.0000000E+00          0.0000000E+00
 32.5047         0.0000000E+00          0.0000000E+00
 32.5148         0.0000000E+00          0.0000000E+00
 32.5248         0.0000000E+00          0.0000000E+00
 32.5348         0.0000000E+00          0.0000000E+00
 32.5448         0.0000000E+00          0.0000000E+00
 32.5548         0.0000000E+00          0.0000000E+00
 32.5648         0.0000000E+00          0.0000000E+00
 32.5748         0.0000000E+00          0.0000000E+00
 32.5848         0.0000000E+00          0.0000000E+00
 32.5948         0.0000000E+00          0.0000000E+00
 32.6048         0.0000000E+00          0.0000000E+00
 32.6148         0.0000000E+00          0.0000000E+00
 32.6248         0.0000000E+00          0.0000000E+00
 32.6348         0.0000000E+00          0.0000000E+00
 32.6448         0.0000000E+00          0.0000000E+00
 32.6548         0.0000000E+00          0.0000000E+00
 32.6648         0.0000000E+00          0.0000000E+00
 32.6748         0.0000000E+00          0.0000000E+00
 32.6848         0.0000000E+00          0.0000000E+00
 32.6948         0.0000000E+00          0.0000000E+00
 32.7048         0.0000000E+00          0.0000000E+00
 32.7148         0.0000000E+00          0.0000000E+00
 32.7248         0.0000000E+00          0.0000000E+00
 32.7348         0.0000000E+00          0.0000000E+00
 32.7448         0.0000000E+00          0.0000000E+00
 32.7548         0.0000000E+00          0.0000000E+00
 32.7648         0.0000000E+00          0.0000000E+00
 32.7748         0.0000000E+00          0.0000000E+00
 32.7848         0.0000000E+00          0.0000000E+00
 32.7948         0.0000000E+00          0.0000000E+00
 32.8048         0.0000000E+00          0.0000000E+00
 32.8148         0.0000000E+00          0.0000000E+00
 32.8248         0.0000000E+00          0.0000000E+00
 32.8348         0.0000000E+00          0.0000000E+00
 32.8448         0.0000000E+00          0.0000000E+00
 32.8548         0.0000000E+00          0.0000000E+00
 32.8648         0.0000000E+00          0.0000000E+00
 32.8748         0.0000000E+00          0.0000000E+00
 32.8848         0.0000000E+00          0.0000000E+00
 32.8948         0.0000000E+00          0.0000000E+00
 32.9048         0.0000000E+00          0.0000000E+00
 32.9148         0.0000000E+00          0.0000000E+00
 32.9248         0.0000000E+00          0.0000000E+00
 32.9348         0.0000000E+00          0.0000000E+00
 32.9448         0.0000000E+00          0.0000000E+00
 32.9548         0.0000000E+00          0.0000000E+00
 32.9648         0.0000000E+00          0.0000000E+00
 32.9748         0.0000000E+00          0.0000000E+00
 32.9849         0.0000000E+00          0.0000000E+00
 32.9949         0.0000000E+00          0.0000000E+00
 33.0049         0.0000000E+00          0.0000000E+00
 33.0149         0.0000000E+00          0.0000000E+00
 33.0249         0.0000000E+00          0.0000000E+00
 33.0349         0.0000000E+00          0.0000000E+00
 33.0449         0.0000000E+00          0.0000000E+00
 33.0549         0.0000000E+00          0.0000000E+00
 33.0649         0.0000000E+00          0.0000000E+00
 33.0749         0.0000000E+00          0.0000000E+00
 33.0849         0.0000000E+00          0.0000000E+00
 33.0949         0.0000000E+00          0.0000000E+00
 33.1049         0.0000000E+00          0.0000000E+00
 33.1149         0.0000000E+00          0.0000000E+00
 33.1249         0.0000000E+00          0.0000000E+00
 33.1349         0.0000000E+00          0.0000000E+00
 33.1449         0.0000000E+00          0.0000000E+00
 33.1549         0.0000000E+00          0.0000000E+00
 33.1649         0.0000000E+00          0.0000000E+00
 33.1749         0.0000000E+00          0.0000000E+00
 33.1849         0.0000000E+00          0.0000000E+00
 33.1949         0.0000000E+00          0.0000000E+00
